geo_level,province,district,caste,sex,rowtotal,a_readwrite,b_readonly,c_noreadwrite,d_notstd,literacy_rate,literacy_rate_male,literacy_rate_female,literacy_rate_gap_pts
district,Sudurpaschim,Kanchanpur,Ghale,Male,6,5,1,0,0,83.33333333,83.33333333,77.77777778,5.56
district,Sudurpaschim,Kanchanpur,Ghale,Total,15,12,2,1,0,80,83.33333333,77.77777778,5.56
district,Sudurpaschim,Kanchanpur,Gharti/Bhujel,Female,88,68,0,20,0,77.27272727,87.5,77.27272727,10.23
district,Sudurpaschim,Kanchanpur,Gharti/Bhujel,Male,72,63,0,9,0,87.5,87.5,77.27272727,10.23
district,Sudurpaschim,Kanchanpur,Gharti/Bhujel,Total,160,131,0,29,0,81.875,87.5,77.27272727,10.23
district,Sudurpaschim,Kanchanpur,Gurung,Female,1041,826,7,208,0,79.34678194,90.62119367,79.34678194,11.27
district,Sudurpaschim,Kanchanpur,Gurung,Male,821,744,2,75,0,90.62119367,90.62119367,79.34678194,11.27
district,Sudurpaschim,Kanchanpur,Gurung,Total,1862,1570,9,283,0,84.3179377,90.62119367,79.34678194,11.27
district,Sudurpaschim,Kanchanpur,Hajam/Thakur,Female,47,37,1,9,0,78.72340426,86.79245283,78.72340426,8.07
district,Sudurpaschim,Kanchanpur,Hajam/Thakur,Male,53,46,0,7,0,86.79245283,86.79245283,78.72340426,8.07
district,Sudurpaschim,Kanchanpur,Hajam/Thakur,Total,100,83,1,16,0,83,86.79245283,78.72340426,8.07
district,Sudurpaschim,Kanchanpur,Kathabaniyan,Female,23,16,0,7,0,69.56521739,76.47058824,69.56521739,6.91
district,Sudurpaschim,Kanchanpur,Kathabaniyan,Male,17,13,0,4,0,76.47058824,76.47058824,69.56521739,6.91
district,Sudurpaschim,Kanchanpur,Kathabaniyan,Total,40,29,0,11,0,72.5,76.47058824,69.56521739,6.91
district,Sudurpaschim,Kanchanpur,Kayastha,Female,15,12,0,3,0,80,86.66666667,80,6.67
district,Sudurpaschim,Kanchanpur,Kayastha,Male,15,13,0,2,0,86.66666667,86.66666667,80,6.67
district,Sudurpaschim,Kanchanpur,Kayastha,Total,30,25,0,5,0,83.33333333,86.66666667,80,6.67
district,Sudurpaschim,Kanchanpur,Kewat,Female,11,9,0,2,0,81.81818182,83.33333333,81.81818182,1.52
district,Sudurpaschim,Kanchanpur,Kewat,Male,12,10,0,2,0,83.33333333,83.33333333,81.81818182,1.52
district,Sudurpaschim,Kanchanpur,Kewat,Total,23,19,0,4,0,82.60869565,83.33333333,81.81818182,1.52
district,Sudurpaschim,Kanchanpur,Koiri/Kushwaha,Female,27,17,0,10,0,62.96296296,90.90909091,62.96296296,27.95
district,Sudurpaschim,Kanchanpur,Koiri/Kushwaha,Male,33,30,0,3,0,90.90909091,90.90909091,62.96296296,27.95
district,Sudurpaschim,Kanchanpur,Koiri/Kushwaha,Total,60,47,0,13,0,78.33333333,90.90909091,62.96296296,27.95
district,Sudurpaschim,Kanchanpur,Kori,Female,4,3,0,1,0,75,50,75,-25
district,Sudurpaschim,Kanchanpur,Kori,Male,6,3,0,3,0,50,50,75,-25
district,Sudurpaschim,Kanchanpur,Kori,Total,10,6,0,4,0,60,50,75,-25
district,Sudurpaschim,Kanchanpur,Kshetri,Female,80275,58973,399,20885,18,73.46371847,90.9701242,73.46371847,17.51
district,Sudurpaschim,Kanchanpur,Kshetri,Male,65538,59620,202,5696,20,90.9701242,90.9701242,73.46371847,17.51
district,Sudurpaschim,Kanchanpur,Kshetri,Total,145813,118593,601,26581,38,81.33225433,90.9701242,73.46371847,17.51
district,Sudurpaschim,Kanchanpur,Kumal,Female,179,120,3,56,0,67.03910615,81.20300752,67.03910615,14.16
district,Sudurpaschim,Kanchanpur,Kumal,Male,133,108,1,24,0,81.20300752,81.20300752,67.03910615,14.16
district,Sudurpaschim,Kanchanpur,Kumal,Total,312,228,4,80,0,73.07692308,81.20300752,67.03910615,14.16
district,Sudurpaschim,Kanchanpur,Kurmi,Female,4,3,0,1,0,75,100,75,25
district,Sudurpaschim,Kanchanpur,Kurmi,Male,7,7,0,0,0,100,100,75,25
district,Sudurpaschim,Kanchanpur,Kurmi,Total,11,10,0,1,0,90.90909091,100,75,25
district,Sudurpaschim,Kanchanpur,Lohar,Female,6121,4207,41,1873,0,68.73059958,84.95057494,68.73059958,16.22
district,Sudurpaschim,Kanchanpur,Lohar,Male,4957,4211,25,719,2,84.95057494,84.95057494,68.73059958,16.22
district,Sudurpaschim,Kanchanpur,Lohar,Total,11078,8418,66,2592,2,75.98844557,84.95057494,68.73059958,16.22
district,Sudurpaschim,Kanchanpur,Magar,Female,3545,2771,14,759,1,78.16643159,89.76909414,78.16643159,11.6
district,Sudurpaschim,Kanchanpur,Magar,Male,2815,2527,11,277,0,89.76909414,89.76909414,78.16643159,11.6
district,Sudurpaschim,Kanchanpur,Magar,Total,6360,5298,25,1036,1,83.30188679,89.76909414,78.16643159,11.6
district,Sudurpaschim,Kanchanpur,Majhi,Female,145,98,0,47,0,67.5862069,80.53097345,67.5862069,12.94
district,Sudurpaschim,Kanchanpur,Majhi,Male,113,91,0,22,0,80.53097345,80.53097345,67.5862069,12.94
district,Sudurpaschim,Kanchanpur,Majhi,Total,258,189,0,69,0,73.25581395,80.53097345,67.5862069,12.94
district,Sudurpaschim,Kanchanpur,Mali,Female,16,8,0,8,0,50,100,50,50
district,Sudurpaschim,Kanchanpur,Mali,Male,15,15,0,0,0,100,100,50,50
district,Sudurpaschim,Kanchanpur,Mali,Total,31,23,0,8,0,74.19354839,100,50,50
district,Sudurpaschim,Kanchanpur,Marwadi,Female,17,16,0,1,0,94.11764706,95,94.11764706,0.88
district,Sudurpaschim,Kanchanpur,Marwadi,Male,20,19,0,1,0,95,95,94.11764706,0.88
district,Sudurpaschim,Kanchanpur,Marwadi,Total,37,35,0,2,0,94.59459459,95,94.11764706,0.88
district,Sudurpaschim,Kanchanpur,Mijar,Female,6135,4084,54,1997,0,66.56886716,82.71681052,66.56886716,16.15
district,Sudurpaschim,Kanchanpur,Mijar,Male,4866,4025,25,812,4,82.71681052,82.71681052,66.56886716,16.15
district,Sudurpaschim,Kanchanpur,Mijar,Total,11001,8109,79,2809,4,73.71148077,82.71681052,66.56886716,16.15
district,Sudurpaschim,Kanchanpur,Musalman,Female,65,47,1,17,0,72.30769231,85.91549296,72.30769231,13.61
district,Sudurpaschim,Kanchanpur,Musalman,Male,71,61,1,9,0,85.91549296,85.91549296,72.30769231,13.61
district,Sudurpaschim,Kanchanpur,Musalman,Total,136,108,2,26,0,79.41176471,85.91549296,72.30769231,13.61
district,Sudurpaschim,Kanchanpur,Newa (Newar),Female,488,418,2,68,0,85.6557377,95.83333333,85.6557377,10.18
district,Sudurpaschim,Kanchanpur,Newa (Newar),Male,456,437,1,18,0,95.83333333,95.83333333,85.6557377,10.18
district,Sudurpaschim,Kanchanpur,Newa (Newar),Total,944,855,3,86,0,90.5720339,95.83333333,85.6557377,10.18
district,Sudurpaschim,Kanchanpur,Nuniya,Female,6,2,0,4,0,33.33333333,40,33.33333333,6.67
district,Sudurpaschim,Kanchanpur,Nuniya,Male,5,2,0,3,0,40,40,33.33333333,6.67
district,Sudurpaschim,Kanchanpur,Nuniya,Total,11,4,0,7,0,36.36363636,40,33.33333333,6.67
district,Sudurpaschim,Kanchanpur,Oraon/Kudukh,Female,93,60,0,33,0,64.51612903,75.75757576,64.51612903,11.24
district,Sudurpaschim,Kanchanpur,Oraon/Kudukh,Male,99,75,0,24,0,75.75757576,75.75757576,64.51612903,11.24
district,Sudurpaschim,Kanchanpur,Oraon/Kudukh,Total,192,135,0,57,0,70.3125,75.75757576,64.51612903,11.24
district,Sudurpaschim,Kanchanpur,"Others, Foreigners & Not Stated",Female,664,439,3,221,1,66.11445783,77.47368421,66.11445783,11.36
district,Sudurpaschim,Kanchanpur,"Others, Foreigners & Not Stated",Male,950,736,4,209,1,77.47368421,77.47368421,66.11445783,11.36
district,Sudurpaschim,Kanchanpur,"Others, Foreigners & Not Stated",Total,1614,1175,7,430,2,72.80049566,77.47368421,66.11445783,11.36
district,Sudurpaschim,Kanchanpur,Pahari,Female,34,22,0,12,0,64.70588235,65.51724138,64.70588235,0.81
district,Sudurpaschim,Kanchanpur,Pahari,Male,29,19,0,10,0,65.51724138,65.51724138,64.70588235,0.81
district,Sudurpaschim,Kanchanpur,Pahari,Total,63,41,0,22,0,65.07936508,65.51724138,64.70588235,0.81
district,Sudurpaschim,Kanchanpur,Pariyar,Female,8112,5606,60,2445,1,69.10749507,83.72799029,69.10749507,14.62
district,Sudurpaschim,Kanchanpur,Pariyar,Male,6588,5516,30,1038,4,83.72799029,83.72799029,69.10749507,14.62
district,Sudurpaschim,Kanchanpur,Pariyar,Total,14700,11122,90,3483,5,75.65986395,83.72799029,69.10749507,14.62
district,Sudurpaschim,Kanchanpur,Rai,Female,76,61,1,14,0,80.26315789,93.97590361,80.26315789,13.71
district,Sudurpaschim,Kanchanpur,Rai,Male,83,78,0,5,0,93.97590361,93.97590361,80.26315789,13.71
district,Sudurpaschim,Kanchanpur,Rai,Total,159,139,1,19,0,87.42138365,93.97590361,80.26315789,13.71
district,Sudurpaschim,Kanchanpur,Rajbansi,Female,59,42,8,9,0,71.18644068,91.22807018,71.18644068,20.04
district,Sudurpaschim,Kanchanpur,Rajbansi,Male,57,52,1,4,0,91.22807018,91.22807018,71.18644068,20.04
district,Sudurpaschim,Kanchanpur,Rajbansi,Total,116,94,9,13,0,81.03448276,91.22807018,71.18644068,20.04
district,Sudurpaschim,Kanchanpur,Raji,Female,54,34,1,19,0,62.96296296,54.34782609,62.96296296,-8.62
district,Sudurpaschim,Kanchanpur,Raji,Male,46,25,1,20,0,54.34782609,54.34782609,62.96296296,-8.62
district,Sudurpaschim,Kanchanpur,Raji,Total,100,59,2,39,0,59,54.34782609,62.96296296,-8.62
district,Sudurpaschim,Kanchanpur,Rajput,Female,5,1,0,4,0,20,90,20,70
district,Sudurpaschim,Kanchanpur,Rajput,Male,10,9,0,1,0,90,90,20,70
district,Sudurpaschim,Kanchanpur,Rajput,Total,15,10,0,5,0,66.66666667,90,20,70
district,Sudurpaschim,Kanchanpur,Ranatharu,Female,28735,19004,439,9283,9,66.13537498,80.92669228,66.13537498,14.79
district,Sudurpaschim,Kanchanpur,Ranatharu,Male,27064,21902,303,4847,12,80.92669228,80.92669228,66.13537498,14.79
district,Sudurpaschim,Kanchanpur,Ranatharu,Total,55799,40906,742,14130,21,73.30955752,80.92669228,66.13537498,14.79
district,Sudurpaschim,Kanchanpur,Sanyasi/Dasnami,Female,3910,2923,36,950,1,74.75703325,92.90529695,74.75703325,18.15
district,Sudurpaschim,Kanchanpur,Sanyasi/Dasnami,Male,3115,2894,11,210,0,92.90529695,92.90529695,74.75703325,18.15
district,Sudurpaschim,Kanchanpur,Sanyasi/Dasnami,Total,7025,5817,47,1160,1,82.80427046,92.90529695,74.75703325,18.15
district,Sudurpaschim,Kanchanpur,Sherpa,Female,10,9,0,1,0,90,77.77777778,90,-12.22
district,Sudurpaschim,Kanchanpur,Sherpa,Male,9,7,0,2,0,77.77777778,77.77777778,90,-12.22
district,Sudurpaschim,Kanchanpur,Sherpa,Total,19,16,0,3,0,84.21052632,77.77777778,90,-12.22
district,Sudurpaschim,Kanchanpur,Sonar,Female,604,428,2,174,0,70.86092715,85.41666667,70.86092715,14.56
district,Sudurpaschim,Kanchanpur,Sonar,Male,480,410,1,69,0,85.41666667,85.41666667,70.86092715,14.56
district,Sudurpaschim,Kanchanpur,Sonar,Total,1084,838,3,243,0,77.30627306,85.41666667,70.86092715,14.56
district,Sudurpaschim,Kanchanpur,Sunuwar,Female,176,127,4,45,0,72.15909091,89.54248366,72.15909091,17.38
district,Sudurpaschim,Kanchanpur,Sunuwar,Male,153,137,2,14,0,89.54248366,89.54248366,72.15909091,17.38
district,Sudurpaschim,Kanchanpur,Sunuwar,Total,329,264,6,59,0,80.24316109,89.54248366,72.15909091,17.38
district,Sudurpaschim,Kanchanpur,Tamang,Female,3365,2519,28,816,2,74.85884101,86.01472135,74.85884101,11.16
district,Sudurpaschim,Kanchanpur,Tamang,Male,2853,2454,9,387,3,86.01472135,86.01472135,74.85884101,11.16
district,Sudurpaschim,Kanchanpur,Tamang,Total,6218,4973,37,1203,5,79.97748472,86.01472135,74.85884101,11.16
district,Sudurpaschim,Kanchanpur,Teli,Female,29,18,1,10,0,62.06896552,77.77777778,62.06896552,15.71
district,Sudurpaschim,Kanchanpur,Teli,Male,18,14,0,4,0,77.77777778,77.77777778,62.06896552,15.71
district,Sudurpaschim,Kanchanpur,Teli,Total,47,32,1,14,0,68.08510638,77.77777778,62.06896552,15.71
district,Sudurpaschim,Kanchanpur,Thakali,Female,9,8,0,1,0,88.88888889,100,88.88888889,11.11
district,Sudurpaschim,Kanchanpur,Thakali,Male,6,6,0,0,0,100,100,88.88888889,11.11
district,Sudurpaschim,Kanchanpur,Thakali,Total,15,14,0,1,0,93.33333333,100,88.88888889,11.11
district,Sudurpaschim,Kanchanpur,Thakuri,Female,14127,11129,93,2904,1,78.77822609,94.24357354,78.77822609,15.47
district,Sudurpaschim,Kanchanpur,Thakuri,Male,11865,11182,24,657,2,94.24357354,94.24357354,78.77822609,15.47
district,Sudurpaschim,Kanchanpur,Thakuri,Total,25992,22311,117,3561,3,85.83795014,94.24357354,78.77822609,15.47
district,Sudurpaschim,Kanchanpur,Thami,Female,7,4,1,2,0,57.14285714,76.92307692,57.14285714,19.78
district,Sudurpaschim,Kanchanpur,Thami,Male,13,10,1,2,0,76.92307692,76.92307692,57.14285714,19.78
district,Sudurpaschim,Kanchanpur,Thami,Total,20,14,2,4,0,70,76.92307692,57.14285714,19.78
district,Sudurpaschim,Kanchanpur,Tharu,Female,33944,23773,341,9824,6,70.03594155,80.97302051,70.03594155,10.94
district,Sudurpaschim,Kanchanpur,Tharu,Male,31839,25781,172,5881,5,80.97302051,80.97302051,70.03594155,10.94
district,Sudurpaschim,Kanchanpur,Tharu,Total,65783,49554,513,15705,11,75.32949242,80.97302051,70.03594155,10.94
district,Sudurpaschim,Kanchanpur,Yadav,Female,31,29,0,2,0,93.5483871,94.44444444,93.5483871,0.9
district,Sudurpaschim,Kanchanpur,Yadav,Male,54,51,0,3,0,94.44444444,94.44444444,93.5483871,0.9
district,Sudurpaschim,Kanchanpur,Yadav,Total,85,80,0,5,0,94.11764706,94.44444444,93.5483871,0.9
district,Sudurpaschim,Kanchanpur,Yakthung/Limbu,Female,38,32,0,6,0,84.21052632,94.11764706,84.21052632,9.91
district,Sudurpaschim,Kanchanpur,Yakthung/Limbu,Male,34,32,0,2,0,94.11764706,94.11764706,84.21052632,9.91
district,Sudurpaschim,Kanchanpur,Yakthung/Limbu,Total,72,64,0,8,0,88.88888889,94.11764706,84.21052632,9.91
national,Nepal,,Aathpahariya,Female,2893,2077,7,809,0,71.79398548,87.0246962,71.79398548,15.23
national,Nepal,,Aathpahariya,Male,2551,2220,8,323,0,87.0246962,87.0246962,71.79398548,15.23
national,Nepal,,Aathpahariya,Total,5444,4297,15,1132,0,78.93093314,87.0246962,71.79398548,15.23
national,Nepal,,All caste,Female,13762269,9547094,70410,4139532,5233,69.37151134,83.55214284,69.37151134,14.18
national,Nepal,,All caste,Male,12963026,10830886,43921,2083529,4690,83.55214284,83.55214284,69.37151134,14.18
national,Nepal,,All caste,Total,26725295,20377980,114331,6223061,9923,76.24978508,83.55214284,69.37151134,14.18
national,Nepal,,Amat,Female,21072,12058,57,8951,6,57.22285497,79.18464298,57.22285497,21.96
national,Nepal,,Amat,Male,20629,16335,46,4243,5,79.18464298,79.18464298,57.22285497,21.96
national,Nepal,,Amat,Total,41701,28393,103,13194,11,68.08709623,79.18464298,57.22285497,21.96
national,Nepal,,Badhaee/Badhee,Female,23529,14797,64,8660,8,62.88835055,81.60529442,62.88835055,18.72
national,Nepal,,Badhaee/Badhee,Male,23572,19236,59,4274,3,81.60529442,81.60529442,62.88835055,18.72
national,Nepal,,Badhaee/Badhee,Total,47101,34033,123,12934,11,72.25536613,81.60529442,62.88835055,18.72
national,Nepal,,Badi,Female,5425,3670,69,1682,4,67.64976959,78.27860494,67.64976959,10.63
national,Nepal,,Badi,Male,4903,3838,36,1023,6,78.27860494,78.27860494,67.64976959,10.63
national,Nepal,,Badi,Total,10328,7508,105,2705,10,72.69558482,78.27860494,67.64976959,10.63
national,Nepal,,Bahing,Female,3123,2356,10,757,0,75.44028178,86.94342149,75.44028178,11.5
national,Nepal,,Bahing,Male,2987,2597,3,387,0,86.94342149,86.94342149,75.44028178,11.5
national,Nepal,,Bahing,Total,6110,4953,13,1144,0,81.06382979,86.94342149,75.44028178,11.5
national,Nepal,,Bangali,Female,6247,4376,13,1858,0,70.04962382,84.21052632,70.04962382,14.16
national,Nepal,,Bangali,Male,6422,5408,6,1008,0,84.21052632,84.21052632,70.04962382,14.16
national,Nepal,,Bangali,Total,12669,9784,19,2866,0,77.22787907,84.21052632,70.04962382,14.16
national,Nepal,,Baniyan,Female,23524,17271,42,6202,9,73.41863629,87.90014569,73.41863629,14.48
national,Nepal,,Baniyan,Male,25397,22324,46,3016,11,87.90014569,87.90014569,73.41863629,14.48
national,Nepal,,Baniyan,Total,48921,39595,88,9218,20,80.93661209,87.90014569,73.41863629,14.48
national,Nepal,,Bankariya,Female,89,67,0,22,0,75.28089888,95.77464789,75.28089888,20.49
national,Nepal,,Bankariya,Male,71,68,0,3,0,95.77464789,95.77464789,75.28089888,20.49
national,Nepal,,Bankariya,Total,160,135,0,25,0,84.375,95.77464789,75.28089888,20.49
national,Nepal,,Bantar/Sardar,Female,28681,15218,76,13385,2,53.05951675,68.40192371,53.05951675,15.34
national,Nepal,,Bantar/Sardar,Male,27239,18632,65,8542,0,68.40192371,68.40192371,53.05951675,15.34
national,Nepal,,Bantar/Sardar,Total,55920,33850,141,21927,2,60.53290415,68.40192371,53.05951675,15.34
national,Nepal,,Bantawa,Female,7625,5978,39,1606,2,78.4,89.99150623,78.4,11.59
national,Nepal,,Bantawa,Male,7064,6357,20,687,0,89.99150623,89.99150623,78.4,11.59
national,Nepal,,Bantawa,Total,14689,12335,59,2293,2,83.97440261,89.99150623,78.4,11.59
national,Nepal,,Baraee,Female,29786,18174,104,11496,12,61.01524206,80.62476166,61.01524206,19.61
national,Nepal,,Baraee,Male,31468,25371,96,5991,10,80.62476166,80.62476166,61.01524206,19.61
national,Nepal,,Baraee,Total,61254,43545,200,17487,22,71.08923499,80.62476166,61.01524206,19.61
national,Nepal,,Baram / Baramu,Female,3863,2649,58,1151,5,68.57364742,80.09892348,68.57364742,11.53
national,Nepal,,Baram / Baramu,Male,3437,2753,25,656,3,80.09892348,80.09892348,68.57364742,11.53
national,Nepal,,Baram / Baramu,Total,7300,5402,83,1807,8,74,80.09892348,68.57364742,11.53
national,Nepal,,Beldar,Female,1448,709,6,732,1,48.9640884,71.0443038,48.9640884,22.08
national,Nepal,,Beldar,Male,1264,898,3,363,0,71.0443038,71.0443038,48.9640884,22.08
national,Nepal,,Beldar,Total,2712,1607,9,1095,1,59.25516224,71.0443038,48.9640884,22.08
national,Nepal,,Bhote,Female,7297,4344,27,2904,22,59.53131424,76.8496099,59.53131424,17.32
national,Nepal,,Bhote,Male,7434,5713,32,1674,15,76.8496099,76.8496099,59.53131424,17.32
national,Nepal,,Bhote,Total,14731,10057,59,4578,37,68.27099314,76.8496099,59.53131424,17.32
national,Nepal,,Bhumihar,Female,14539,11845,12,2679,3,81.47052755,91.12976114,81.47052755,9.66
national,Nepal,,Bhumihar,Male,15490,14116,11,1362,1,91.12976114,91.12976114,81.47052755,9.66
national,Nepal,,Bhumihar,Total,30029,25961,23,4041,4,86.45309534,91.12976114,81.47052755,9.66
national,Nepal,,Bin,Female,42416,16557,110,25743,6,39.03479819,55.45337896,39.03479819,16.42
national,Nepal,,Bin,Male,42084,23337,139,18603,5,55.45337896,55.45337896,39.03479819,16.42
national,Nepal,,Bin,Total,84500,39894,249,44346,11,47.21183432,55.45337896,39.03479819,16.42
national,Nepal,,Bishwokarma,Female,711289,501811,4601,204396,481,70.54952347,82.83546643,70.54952347,12.29
national,Nepal,,Bishwokarma,Male,614756,509236,2849,102218,453,82.83546643,82.83546643,70.54952347,12.29
national,Nepal,,Bishwokarma,Total,1326045,1011047,7450,306614,934,76.24530088,82.83546643,70.54952347,12.29
national,Nepal,,Bote,Female,5239,3598,29,1609,3,68.67722848,78.50980392,68.67722848,9.83
national,Nepal,,Bote,Male,5100,4004,29,1065,2,78.50980392,78.50980392,68.67722848,9.83
national,Nepal,,Bote,Total,10339,7602,58,2674,5,73.52742045,78.50980392,68.67722848,9.83
national,Nepal,,Brahman - Hill,Female,1588082,1275771,8867,302823,621,80.33407595,93.3393556,80.33407595,13.01
national,Nepal,,Brahman - Hill,Male,1491132,1391813,4257,94492,570,93.3393556,93.3393556,80.33407595,13.01
national,Nepal,,Brahman - Hill,Total,3079214,2667584,13124,397315,1191,86.63197816,93.3393556,80.33407595,13.01
national,Nepal,,Brahman - Tarai,Female,97744,78781,282,18658,23,80.59932067,92.97428145,80.59932067,12.37
national,Nepal,,Brahman - Tarai,Male,104516,97173,169,7155,19,92.97428145,92.97428145,80.59932067,12.37
national,Nepal,,Brahman - Tarai,Total,202260,175954,451,25813,42,86.99396816,92.97428145,80.59932067,12.37
national,Nepal,,Byasi/Sauka,Female,2544,1568,12,963,1,61.63522013,80.71456012,61.63522013,19.08
national,Nepal,,Byasi/Sauka,Male,2603,2101,4,496,2,80.71456012,80.71456012,61.63522013,19.08
national,Nepal,,Byasi/Sauka,Total,5147,3669,16,1459,3,71.28424325,80.71456012,61.63522013,19.08
national,Nepal,,Chai/Khulaut,Female,2100,1272,6,821,1,60.57142857,82.96003513,60.57142857,22.39
national,Nepal,,Chai/Khulaut,Male,2277,1889,14,374,0,82.96003513,82.96003513,60.57142857,22.39
national,Nepal,,Chai/Khulaut,Total,4377,3161,20,1195,1,72.21841444,82.96003513,60.57142857,22.39
national,Nepal,,Chamar/Harijan/Ram,Female,175134,82652,605,91833,44,47.19357749,63.92425088,47.19357749,16.73
national,Nepal,,Chamar/Harijan/Ram,Male,173837,111124,551,62120,42,63.92425088,63.92425088,47.19357749,16.73
national,Nepal,,Chamar/Harijan/Ram,Total,348971,193776,1156,153953,86,55.52782323,63.92425088,47.19357749,16.73
national,Nepal,,Chamling,Female,5889,4719,24,1146,0,80.13245033,90.47444587,80.13245033,10.34
national,Nepal,,Chamling,Male,5459,4939,11,509,0,90.47444587,90.47444587,80.13245033,10.34
national,Nepal,,Chamling,Total,11348,9658,35,1655,0,85.10750793,90.47444587,80.13245033,10.34
national,Nepal,,Chepang/Praja,Female,36697,23701,169,12819,8,64.58566095,72.99840933,64.58566095,8.41
national,Nepal,,Chepang/Praja,Male,37720,27535,173,10001,11,72.99840933,72.99840933,64.58566095,8.41
national,Nepal,,Chepang/Praja,Total,74417,51236,342,22820,19,68.84985958,72.99840933,64.58566095,8.41
national,Nepal,,Chhantyal/Chhantel,Female,5893,4429,49,1412,3,75.15696589,88.5671305,75.15696589,13.41
national,Nepal,,Chhantyal/Chhantel,Male,5318,4710,27,580,1,88.5671305,88.5671305,75.15696589,13.41
national,Nepal,,Chhantyal/Chhantel,Total,11211,9139,76,1992,4,81.51815182,88.5671305,75.15696589,13.41
national,Nepal,,Chidimar,Female,699,340,0,356,3,48.64091559,62.90322581,48.64091559,14.26
national,Nepal,,Chidimar,Male,744,468,2,273,1,62.90322581,62.90322581,48.64091559,14.26
national,Nepal,,Chidimar,Total,1443,808,2,629,4,55.99445599,62.90322581,48.64091559,14.26
national,Nepal,,Chumba/Nubri,Female,2079,699,32,1284,64,33.62193362,51.61455664,33.62193362,17.99
national,Nepal,,Chumba/Nubri,Male,1951,1007,44,868,32,51.61455664,51.61455664,33.62193362,17.99
national,Nepal,,Chumba/Nubri,Total,4030,1706,76,2152,96,42.3325062,51.61455664,33.62193362,17.99
national,Nepal,,Danuwar,Female,39576,25072,136,14360,8,63.35152618,79.64723367,63.35152618,16.3
national,Nepal,,Danuwar,Male,35661,28403,78,7175,5,79.64723367,79.64723367,63.35152618,16.3
national,Nepal,,Danuwar,Total,75237,53475,214,21535,13,71.07540173,79.64723367,63.35152618,16.3
national,Nepal,,Darai,Female,8954,6472,71,2398,13,72.28054501,84.34282978,72.28054501,12.06
national,Nepal,,Darai,Male,8354,7046,37,1265,6,84.34282978,84.34282978,72.28054501,12.06
national,Nepal,,Darai,Total,17308,13518,108,3663,19,78.10261151,84.34282978,72.28054501,12.06
national,Nepal,,Dev,Female,3315,2784,5,525,1,83.98190045,95.75055188,83.98190045,11.77
national,Nepal,,Dev,Male,3624,3470,1,153,0,95.75055188,95.75055188,83.98190045,11.77
national,Nepal,,Dev,Total,6939,6254,6,678,1,90.12826056,95.75055188,83.98190045,11.77
national,Nepal,,Dhandi,Female,1046,593,1,449,3,56.69216061,75.89041096,56.69216061,19.2
national,Nepal,,Dhandi,Male,1095,831,4,260,0,75.89041096,75.89041096,56.69216061,19.2
national,Nepal,,Dhandi,Total,2141,1424,5,709,3,66.51097618,75.89041096,56.69216061,19.2
national,Nepal,,Dhankar/ Dharikar,Female,1844,965,4,873,2,52.3318872,68.26014452,52.3318872,15.93
national,Nepal,,Dhankar/ Dharikar,Male,1799,1228,2,569,0,68.26014452,68.26014452,52.3318872,15.93
national,Nepal,,Dhankar/ Dharikar,Total,3643,2193,6,1442,2,60.19763931,68.26014452,52.3318872,15.93
national,Nepal,,Dhanuk,Female,113728,62303,254,51161,10,54.78246342,74.51656477,54.78246342,19.73
national,Nepal,,Dhanuk,Male,112528,83852,277,28387,12,74.51656477,74.51656477,54.78246342,19.73
national,Nepal,,Dhanuk,Total,226256,146155,531,79548,22,64.59718195,74.51656477,54.78246342,19.73
national,Nepal,,Dhimal,Female,12646,8866,67,3712,1,70.10912542,84.49074074,70.10912542,14.38
national,Nepal,,Dhimal,Male,11232,9490,44,1696,2,84.49074074,84.49074074,70.10912542,14.38
national,Nepal,,Dhimal,Total,23878,18356,111,5408,3,76.87411006,84.49074074,70.10912542,14.38
national,Nepal,,Dhobi,Female,44375,23024,151,21185,15,51.88507042,70.18593764,51.88507042,18.3
national,Nepal,,Dhobi,Male,45284,31783,163,13324,14,70.18593764,70.18593764,51.88507042,18.3
national,Nepal,,Dhobi,Total,89659,54807,314,34509,29,61.12827491,70.18593764,51.88507042,18.3
national,Nepal,,Dhunia,Female,6737,3313,19,3405,0,49.17619118,67.24001894,49.17619118,18.06
national,Nepal,,Dhunia,Male,6337,4261,19,2054,3,67.24001894,67.24001894,49.17619118,18.06
national,Nepal,,Dhunia,Total,13074,7574,38,5459,3,57.93177298,67.24001894,49.17619118,18.06
national,Nepal,,Dolpo,Female,2839,1186,64,1587,2,41.77527298,54.76455321,41.77527298,12.99
national,Nepal,,Dolpo,Male,2697,1477,70,1149,1,54.76455321,54.76455321,41.77527298,12.99
national,Nepal,,Dolpo,Total,5536,2663,134,2736,3,48.1033237,54.76455321,41.77527298,12.99
national,Nepal,,Dom,Female,8500,2675,19,5804,2,31.47058824,45.22381172,31.47058824,13.75
national,Nepal,,Dom,Male,8668,3920,23,4723,2,45.22381172,45.22381172,31.47058824,13.75
national,Nepal,,Dom,Total,17168,6595,42,10527,4,38.41449208,45.22381172,31.47058824,13.75
national,Nepal,,Done,Female,1019,743,2,274,0,72.91462218,83.3511206,72.91462218,10.44
national,Nepal,,Done,Male,937,781,0,156,0,83.3511206,83.3511206,72.91462218,10.44
national,Nepal,,Done,Total,1956,1524,2,430,0,77.91411043,83.3511206,72.91462218,10.44
